id,datum,incidence_7,incidence_14,incidence_7_100000,incidence_14_100000
d684ec56-f027-49af-abb4-aa6b04188488,2022-01-24,193728,289238,1810.241,2702.71
e43e7704-7347-4245-aeb5-955f215cc9d1,2022-01-25,203643,317602,1902.89,2967.75
63079097-c9dc-451b-8a4d-972ec28cf36d,2022-01-26,232540,364348,2172.91,3404.556
43e37dcb-6c46-446f-906d-9a7231e2ba21,2022-01-27,253145,402372,2365.448,3759.862
fa1e81a4-20c6-416a-8003-ae4eff06fadb,2022-01-28,278775,442792,2604.941,4137.556
51876b4b-be58-479d-b0dc-d2195d48c794,2022-01-29,279661,453782,2613.22,4240.249
7f2d87ed-cf11-4d02-9357-0489a86de0ff,2022-01-30,290975,473453,2718.941,4424.06
2fad430b-5da9-4a78-a1ff-c0caa3a61893,2022-01-31,292061,485789,2729.089,4539.33
2d5ebd70-ca22-49f2-a3fa-50c11ded287f,2022-02-01,317055,520698,2962.639,4865.528
802f649b-5266-4da4-88b6-4579170f3b94,2022-02-02,308245,540785,2880.316,5053.226
0fb34706-16bb-472a-a062-660bca650a2c,2022-02-03,301381,554526,2816.177,5181.625
4083c682-8058-41ae-a320-a874f1cae2c2,2022-02-04,280001,558776,2616.397,5221.338
559e3887-0050-41a1-824a-5723365e3f03,2022-02-05,286576,566237,2677.836,5291.056
8ff6dd11-14b9-4784-8681-054b968f6152,2022-02-06,269353,560328,2516.9,5235.841
80cc8ca8-ef5f-4386-be08-9142996b2a1d,2022-02-07,269763,561824,2520.731,5249.82
290ed6d3-9a11-47ac-ab1b-03b6f03bf5a2,2022-02-08,247170,564225,2309.616,5272.255
a2e9dd2b-7bff-4b24-b648-689a814b0fe1,2022-02-09,230458,538703,2153.455,5033.771
18ea6b7c-2f06-45bf-a3bd-461782ea7524,2022-02-10,212715,514096,1987.661,4803.838
d6563420-2cc8-4e3e-b9d5-ba747bde2d0d,2022-02-11,205026,485027,1915.813,4532.21
9492a634-a308-4504-b48e-e1ded1bcf4eb,2022-02-12,189773,476349,1773.285,4451.121
37e71164-2ae1-46aa-9caf-4f58cc323e54,2022-02-13,187520,456873,1752.232,4269.132
fecf2330-2937-4ec0-b8eb-abed099a859a,2022-02-14,175687,445450,1641.662,4162.393
e3c69786-1faa-47ff-a0c1-9891a5e48440,2022-02-15,164584,411754,1537.913,3847.529
12fbc4b6-4407-487f-9011-49f78a9cd91d,2022-02-16,150444,380902,1405.785,3559.241
3aa9280d-12ee-4b96-83aa-0b9edade3b62,2022-02-17,142344,355059,1330.097,3317.757
fbbd2c58-8a86-43e3-a93a-e38d06d96d23,2022-02-18,132484,337510,1237.963,3153.775
5d30e0a2-cc86-4092-babe-3555fcf7ab08,2022-02-19,129269,319042,1207.921,2981.206
30f3b357-d6f1-41f6-92ca-89bb1051c1a1,2022-02-20,125913,313433,1176.562,2928.794
490cab14-559b-4fec-93e7-72bdcaff1c5f,2022-02-21,118712,294399,1109.274,2750.936
904b2931-78b5-4042-9a7c-21edc84f8e60,2022-02-22,102173,266757,954.729,2492.642
f91941d0-4165-4cc6-a98a-4c8d214b3d3e,2022-02-23,95500,245944,892.375,2298.16
aca305ee-a75a-4787-912c-a3640c890748,2022-02-24,88932,231276,831.002,2161.099
546ba393-a949-4c98-8230-41c7f8c64b05,2022-02-25,83426,215910,779.553,2017.515
307a86d2-b602-4aa0-a49b-b81589b0a41e,2022-02-26,80423,209692,751.492,1959.413
73810af0-2ea2-4226-8b94-104db7aa9973,2022-02-27,79276,205189,740.774,1917.336
4e7f252a-3425-4ca3-b9bd-548b89a6033f,2022-02-28,75311,194023,703.724,1812.998
09c1e4b3-efb2-4738-8bb9-d697f5abd381,2022-03-01,72363,174536,676.177,1630.907
7841812f-2630-4e2a-859f-9189aab8f3e8,2022-03-02,69767,165267,651.92,1544.295
aa028738-5469-478f-b20f-13acd861547a,2022-03-03,67530,156462,631.017,1462.019
60829d6e-d6da-4389-a7fd-308e815d64b9,2022-03-04,66533,149959,621.7,1401.253
cba64476-21dd-41e2-8f40-d5b080a59e6b,2022-03-05,65372,145795,610.852,1362.344
d02d2493-347c-447d-933a-1a38afbb57cf,2022-03-06,64610,143886,603.732,1344.506
91e8102f-e43d-4352-9bf2-366b5961777c,2022-03-07,65054,140365,607.88,1311.605
1e50e1cd-b2f8-4a4a-8efd-82b891148115,2022-03-08,63670,136033,594.948,1271.125
211942da-1e53-47ad-b694-7d911e5c4f13,2022-03-09,63806,133573,596.219,1248.139
38ce4182-896e-4304-87bd-8e9016160ee8,2022-03-10,63967,131497,597.723,1228.74
7c7e1b9e-2994-41bd-9e13-3fb5af83f937,2022-03-11,64118,130651,599.134,1220.835
def56865-fef1-47bd-bae1-328c88051ea5,2022-03-12,63918,129290,597.265,1208.117
32134719-7316-4000-9c25-fae74808c12e,2022-03-13,64068,128678,598.667,1202.398
60f90bda-e918-42e4-9e3d-aa2b79fbe80d,2022-03-14,64499,129553,602.694,1210.575
55475563-43a0-43fa-a925-c6185cfad1ab,2022-03-15,64698,128368,604.554,1199.502
9e96bcfd-5733-4488-be6f-cb63aa3b44e6,2022-03-16,64135,127941,599.293,1195.512
f60ee172-d6b3-46da-9717-f849ff9f01c7,2022-03-17,63986,127953,597.901,1195.624
1b037058-0af7-4ccd-bd23-1f47aab1835c,2022-03-18,64359,128477,601.386,1200.52
ee293437-bde0-41fd-bb52-510048f82e9c,2022-03-19,64735,128653,604.9,1202.165
2313e5bd-17c2-4ce4-873c-474014b30bb0,2022-03-20,64197,128265,599.872,1198.539
a00dde6e-2617-49a2-ae51-848add849bf0,2022-03-21,63775,128274,595.929,1198.623
72734cb7-c83f-481c-bc0c-242a7d193957,2022-03-22,63585,128283,594.154,1198.707
9baa66b4-fe71-4100-845b-a0407b61c2bd,2022-03-23,63407,127542,592.49,1191.783
bcad4489-3034-4970-b1c8-b22b3e849cef,2022-03-24,62227,126213,581.464,1179.365
ab3688cb-2085-4b35-910f-6472b1dec633,2022-03-25,60794,125153,568.074,1169.46
163d373e-d42a-4367-9f42-f997cf767498,2022-03-26,59394,124129,554.992,1159.891
5ab5e864-5be9-48fb-a469-deae144e9ad6,2022-03-27,59332,123529,554.413,1154.285
434fa88c-bc68-49aa-a424-656f6697b929,2022-03-28,57342,121117,535.818,1131.747
59d09c0e-f8dc-4ea0-8877-3d1a9b8a4f77,2022-03-29,55433,119018,517.979,1112.133
fe129ca9-6f6e-40ed-8a0c-d5c6c26adab6,2022-03-30,54136,117543,505.86,1098.35
084da38c-6d66-477f-9b07-e57aa41d5932,2022-03-31,53433,115660,499.291,1080.755
0a138091-7076-449c-b65d-c0940d33ffe7,2022-04-01,51585,112379,482.023,1050.097
c23d8935-9eb7-423a-a7b9-50571fb22ea7,2022-04-02,50471,109865,471.613,1026.605
6a0d3bd4-b4ee-49b8-b5be-6733f53084e1,2022-04-03,49851,109183,465.82,1020.232
2e1d13e7-8614-4b6d-b7f9-99b2146a261c,2022-04-04,47199,104541,441.039,976.856
f152451e-5e24-44e6-8d59-4bc2c761dc12,2022-04-05,44588,100021,416.641,934.62
b2fe7850-e6ac-4c79-9955-efe4231f303e,2022-04-06,42222,96358,394.533,900.393
8cbac69a-44e1-4229-9b94-c753617ee85f,2022-04-07,40354,93787,377.078,876.368
2e7013ed-3a2f-43f4-892b-ffbf4efa5b11,2022-04-08,38182,89767,356.782,838.805
7ff14a24-ee10-49b1-a88f-737ada19c025,2022-04-09,37781,88252,353.035,824.648
4b2a8e1d-afde-4c5f-bad7-22a168b0a6ba,2022-04-10,37413,87264,349.596,815.416
13c7c011-f732-444b-b4b6-71dd899babae,2022-04-11,35267,82466,329.543,770.582
aa5f31a1-73d6-4433-aa62-39936564fe25,2022-04-12,32120,76708,300.137,716.778
d94b10d2-de39-4154-b892-9418ca0c8fda,2022-04-13,29815,72037,278.599,673.131
ee5238f8-d208-412a-9ab2-e7c3f2207ac3,2022-04-14,27860,68214,260.331,637.408
88ba017e-2f68-4e74-b0b8-f3d0753942ca,2022-04-15,24359,62541,227.616,584.398
eeabca94-df2f-42f3-a6e7-59129410c8a1,2022-04-16,23015,60796,215.058,568.093
676e93ea-7a16-45e6-85a9-296771cc8d44,2022-04-17,22276,59689,208.152,557.748
da518ccc-ce42-48e5-b65b-4d5cafdcda28,2022-04-18,17589,52856,164.356,493.899
cfe28817-9ad5-40e9-b59c-d96bd6542c74,2022-04-19,17054,49174,159.357,459.494
d8a4e58d-ce63-4955-a4f6-7de7d90b45fb,2022-04-20,17053,46868,159.347,437.946
84464499-25eb-4e5b-89b3-89bb4753f7eb,2022-04-21,15667,43527,146.396,406.727
d6e16f71-fb36-4c30-8281-d4ebcb662755,2022-04-22,16753,41112,156.544,384.16
222024a3-1731-4f0c-abf2-e60713497631,2022-04-23,16518,39533,154.348,369.406
106b402e-7ee0-41d6-9f7e-06f3dc4a9877,2022-04-24,16352,38628,152.797,360.949
0c69091a-1df1-48b2-ba4c-cb9b7fbf8c5f,2022-04-25,18029,35618,168.467,332.823
2ab967c6-89c1-4afc-b2d4-827b79569a1c,2022-04-26,16165,33219,151.05,310.406
242f0306-5137-43e4-a725-a9600a56773c,2022-04-27,14046,31099,131.249,290.597
ddae84f4-30d6-49a5-be0c-70e9ac339618,2022-04-28,13348,29015,124.727,271.123
caa8e60d-1f23-4c00-8954-e9f2389c8984,2022-04-29,12489,29242,116.7,273.244
3e160ffa-0e24-49c1-9c40-dafb82668d40,2022-04-30,12148,28666,113.514,267.862
2b693e7b-cff9-45cb-9a66-c42ad4c1b339,2022-05-01,11914,28266,111.327,264.124
e93e2aef-82d1-4d2f-bfa0-f148dc9b715a,2022-05-02,11225,29254,104.889,273.356
cb31a5a8-af66-4624-9c25-f82fe0330204,2022-05-03,10435,26600,97.507,248.557
e92a4bca-40dc-45c7-8956-c1e60d6d1d40,2022-05-04,9900,23946,92.508,223.757
c799bfca-0a4c-4f2f-a57b-a557375b912d,2022-05-05,9161,22509,85.603,210.33
dca2cd05-e24e-4585-80df-f95200dba2c9,2022-05-06,8463,20952,79.08,195.781
5448776d-8e96-44fe-ad9b-962e5aa55399,2022-05-07,8009,20157,74.838,188.352
34f72a19-319d-4169-82f4-be551d1cfdbb,2022-05-08,7679,19593,71.754,183.082
050e7006-351f-4dae-993d-3ff7746d581b,2022-05-09,6714,17939,62.737,167.626
33b06283-5bb7-450f-83f3-5105b5954548,2022-05-10,5968,16403,55.766,153.274
b21f4d43-2272-4530-8244-05c57b29cf7e,2022-05-11,5250,15150,49.057,141.565
010898ed-14fb-416c-bdf9-2babff49a6ef,2022-05-12,4752,13913,44.404,130.006
9a40a04d-13c7-41cf-a738-72238a077b7d,2022-05-13,4342,12805,40.573,119.653
dc36d189-ba63-4bb8-8106-1273381abb03,2022-05-14,4220,12229,39.433,114.271
c74985e2-48d5-49ed-bfdd-7474aac5cecc,2022-05-15,4154,11833,38.816,110.57
72bf95aa-7b72-46dd-ab0e-a550c17f22cc,2022-05-16,3730,10444,34.854,97.591
c2e608bf-f8ce-489c-9531-d82891f16495,2022-05-17,3424,9392,31.995,87.761
32e1f0f0-9b07-4250-b00d-32f9e8fdf446,2022-05-18,3131,8381,29.257,78.314
979d0454-8042-4ceb-899e-f2120ee651f1,2022-05-19,2922,7674,27.304,71.708
44db02f9-68dd-4bdc-b8d0-5c424d866467,2022-05-20,2754,7096,25.734,66.307
903e08cc-6c0f-4bb9-a1ec-6ff444a65b16,2022-05-21,2687,6907,25.108,64.541
de962a3f-4951-4cad-918f-868497f0ce96,2022-05-22,2679,6833,25.033,63.849
94ebc3cf-309d-4065-b8b7-ffe4ce1ab608,2022-05-23,2521,6251,23.557,58.411
6f558404-81f0-420c-8b45-ad2f3080195a,2022-05-24,2165,5589,20.23,52.225
8f97122c-53e1-4ec9-98ca-7d75d080f671,2022-05-25,2168,5299,20.258,49.515
e9fd92c1-d9bf-4401-9cb6-9c471a7b1ec7,2022-05-26,2033,4955,18.997,46.301
b4319435-8f88-458a-b579-95d9cfeb1e97,2022-05-27,1932,4686,18.053,43.787
e3c45b17-3470-4aa5-be90-87507bbfbcb5,2022-05-28,1898,4585,17.735,42.843
d2795e6c-1ac2-4587-aa74-bae4f2dbdf7e,2022-05-29,1856,4535,17.343,42.376
6c9c4db9-ca7c-4cf5-b73d-62f334c6527a,2022-05-30,1761,4282,16.455,40.012
9f5512ec-3245-4b5b-bcd6-22d1a7cc22d5,2022-05-31,1856,4021,17.343,37.573
64539bd4-942a-4f73-8cc1-ed2fcfd51595,2022-06-01,1722,3890,16.091,36.349
c134223c-1e02-4d12-9b7e-1dc01da4c202,2022-06-02,1630,3663,15.231,34.228
6e7faf95-7584-412b-9ad9-a0935fe7c80c,2022-06-03,1678,3610,15.68,33.733
df786374-f770-4e23-8bdb-13a59334070f,2022-06-04,1706,3604,15.941,33.677
76308c77-7585-4494-a86b-5d3a357b0a55,2022-06-05,1710,3566,15.979,33.322
485ea8d5-0a5d-4b9c-9455-0ceb43346d59,2022-06-06,1823,3584,17.035,33.49
23c74e25-a9e1-49cd-8f4b-b343d9924882,2022-06-07,1821,3677,17.016,34.359
b4dafb23-f2e9-43fe-afb1-c0c165d5cc2e,2022-06-08,2066,3788,19.305,35.396
941a6f68-680c-4f24-87f2-dc2fc586b661,2022-06-09,2211,3841,20.66,35.891
9ba3598c-4ce0-4b82-9039-63409e1898e9,2022-06-10,2260,3938,21.118,36.798
e18d03a3-886a-46ce-9c1a-89fdbe61ecbf,2022-06-11,2276,3982,21.267,37.209
d177d07f-b47b-4d64-bd1a-76d8ad7951cc,2022-06-12,2313,4023,21.613,37.592
e0ba57b4-4777-4c68-a9fd-463af8fad662,2022-06-13,2395,4218,22.379,39.414
33bf1e2f-888a-40c4-974b-34ab1183825c,2022-06-14,2643,4464,24.697,41.713
e029dda1-211c-4b8d-8768-93b1d23f28e2,2022-06-15,2632,4698,24.594,43.899
a1cdc4c7-f786-46d1-aafc-c66071dbb9ce,2022-06-16,2739,4950,25.594,46.254
aecd30ff-6661-4e7c-9442-0072b0147f92,2022-06-17,2900,5160,27.098,48.216
fcbb08ee-9e6e-4537-b875-17c59b64b647,2022-06-18,2945,5221,27.519,48.786
4a58772a-60ec-4586-8ae8-aae19bc9385d,2022-06-19,2962,5275,27.678,49.291
9c1b6fcb-7541-4085-8eb4-77829b702ee0,2022-06-20,3137,5532,29.313,51.692
37f20959-45bd-458b-a08c-fbc210fe4850,2022-06-21,3313,5956,30.957,55.654
94d622be-5509-446a-a7c2-462060292468,2022-06-22,3641,6273,34.022,58.616
822a8577-ea57-4160-8a1f-64981a115b72,2022-06-23,4137,6876,38.657,64.251
c6cb885c-a12a-44e8-8281-010ea42855df,2022-06-24,4516,7416,42.199,69.297
1bc2caed-b270-4e59-b933-ce88ae9e8338,2022-06-25,4650,7595,43.451,70.97
358e00ea-bdb9-4f0d-bf2a-c44f4642910e,2022-06-26,4699,7661,43.909,71.586
dc631840-a719-40ea-a73e-f73daa671171,2022-06-27,5547,8684,51.833,81.145
14eee1b8-87a6-48b3-b349-d50d6ec60294,2022-06-28,6324,9637,59.093,90.05
f47cfd04-b867-4793-aa3d-4aa8f6376f2d,2022-06-29,6960,10601,65.036,99.058
9b294d3e-ee3a-4cdd-9eea-406de2a06792,2022-06-30,7314,11451,68.344,107.001
750217db-7b6b-4185-b649-1d00b99890a1,2022-07-01,8054,12570,75.259,117.457
c5031e80-f4ac-4196-8291-588af56e783c,2022-07-02,8244,12894,77.034,120.485
acb56d80-56f2-4682-a97f-07009a3a5a49,2022-07-03,8298,12997,77.539,121.447
3762e329-d961-4761-aab6-51dd1c97fae5,2022-07-04,8405,13952,78.538,130.371
ba639629-5852-490f-b4e1-05eae71d248b,2022-07-05,7546,13870,70.512,129.605
86862f54-8e07-4976-b114-e09c5c14d488,2022-07-06,6337,13297,59.214,124.25
c361de5a-9f1d-4d21-8f06-d5e6198876a6,2022-07-07,7081,14395,66.167,134.51
01a5320e-9679-44d2-8354-d4b5f23fa9fe,2022-07-08,7842,15896,73.278,148.536
b69fedbf-3cde-4f89-ad62-5f82120f4fd9,2022-07-09,7976,16220,74.53,151.564
ac352cfe-f0f7-47a7-84de-22fefdb08f9d,2022-07-10,8088,16386,75.576,153.115
0ef46def-87b4-4b99-80e2-d0d64dc13f15,2022-07-11,9132,17537,85.332,163.87
4937c99c-f4b6-4179-8a4c-c30f4c4d287f,2022-07-12,11119,18665,103.899,174.41
30dc26c3-84bd-4422-b5a9-5ae9d2bbbb51,2022-07-13,13500,19837,126.147,185.362
a09feadb-fb6c-48d0-a5d9-4b8a80fa57e3,2022-07-14,13836,20917,129.287,195.454
cde2e043-993d-4b89-8288-95523cd7f3d5,2022-07-15,14516,22358,135.641,208.919
7fd6defc-e099-4bfc-8eb2-f3151d8fccd3,2022-07-16,14676,22652,137.136,211.666
38570658-b665-4ef6-8489-ad99086edf96,2022-07-17,14715,22803,137.501,213.077
54a0031b-ed93-4874-92d7-ca193b95c188,2022-07-18,15880,25012,148.387,233.718
d2fb1634-8b94-49b0-be88-ce1f602f34cf,2022-07-19,17607,28726,164.524,268.423
05bf392e-b38f-447e-bcf5-15ba934db741,2022-07-20,18769,32269,175.382,301.529
2369891c-cc45-4898-957e-56ea41ae5620,2022-07-21,20065,33901,187.492,316.779
290fab5f-fec6-4a23-ba96-2c9ce83d65c6,2022-07-22,20888,35404,195.183,330.824
d108eb60-5779-48d1-85e3-f99159ed7042,2022-07-23,21409,36085,200.051,337.187
99aa5c3a-b656-4011-bdd0-4084e3f71cf2,2022-07-24,21535,36250,201.228,338.729
c4045bf6-f842-4538-b68f-27aecd78ed54,2022-07-25,22748,38628,212.563,360.949
8c94dc91-d3b2-4b67-b7e1-5ab7ae4b3f8e,2022-07-26,23058,40665,215.46,379.984
4375ea75-fde8-4262-9b46-ec9109b7e9b2,2022-07-27,23338,42107,218.076,393.458
8adc4a19-3db9-4deb-850f-b787811befca,2022-07-28,23172,43237,216.525,404.017
974e2885-1a08-4dc2-bf3d-8d02965ca2c1,2022-07-29,23118,44006,216.02,411.203
e944e2fa-65ea-46a8-8c47-3b3e89ba260f,2022-07-30,22708,44117,212.189,412.24
86e3e0e2-0d5f-4514-8be7-690113511f80,2022-07-31,22680,44215,211.927,413.156
257828a6-12b1-4201-8056-64817a2c631f,2022-08-01,22362,45110,208.956,421.519
8c4b9822-f236-4fd5-8c96-81868c2de5b8,2022-08-02,21967,45025,205.265,420.725
f0f5f8d2-8e88-4afc-b90d-753b3c1e09c9,2022-08-03,21566,44904,201.518,419.594
13328481-c557-476e-8bd1-6f76b3f306c5,2022-08-04,21103,44275,197.192,413.716
734f041a-53be-4acc-892f-539b7eca4fdc,2022-08-05,20669,43787,193.136,409.156
32c25876-18b6-44e5-9d04-09dac9b66c84,2022-08-06,20553,43261,192.052,404.241
3dff54c1-4ddd-439e-bac4-f536bc5ebd2e,2022-08-07,20487,43167,191.435,403.363
c3fa6be4-08c6-4343-9786-a6c682a193b5,2022-08-08,19871,42233,185.679,394.635
66a1a224-9641-4490-8277-3201d88f936e,2022-08-09,19003,40970,177.569,382.834
27423b68-6ecf-493d-be91-77135a0c407d,2022-08-10,18446,40012,172.364,373.882
5d000965-d4d1-4866-b816-36d6fac5838f,2022-08-11,18084,39187,168.981,366.173
c2f8e6a2-c4ca-4b23-a7c7-060f6b5a067a,2022-08-12,17764,38433,165.991,359.127
4a9889dd-93e5-4365-af02-d723cdf7c96b,2022-08-13,17817,38370,166.486,358.539
5f6111d9-ade7-4d3f-bc9b-2df4a7f37a36,2022-08-14,17806,38293,166.384,357.819
632b48ec-2d95-4c89-a3b5-46ce00138a19,2022-08-15,17670,37541,165.113,350.792
6b889c74-a9df-4dc1-aa98-bca2789ee374,2022-08-16,18258,37261,170.607,348.176
1f2f92f7-faff-4304-aca8-123e7783bf93,2022-08-17,18517,36963,173.027,345.391
75d537b4-91af-4897-9298-54b967092b57,2022-08-18,18541,36625,173.252,342.233
737c2fc6-6a93-45bd-a4cc-f3c68ae0379f,2022-08-19,18422,36186,172.14,338.131
823d6844-7f5c-4f7f-9042-e7fa884d8f28,2022-08-20,18268,36085,170.701,337.187
0ad6dd09-ffea-4922-ad93-218987eb00b7,2022-08-21,18194,36000,170.009,336.393
e5392725-d4e1-408f-a8e1-09ba5377e58e,2022-08-22,17820,35490,166.514,331.627
7a0f1290-7f71-4ad0-ad49-1cf83fcb99ba,2022-08-23,16964,35222,158.516,329.123
bde28812-e327-4377-a47c-2e2e8df0712d,2022-08-24,16299,34816,152.302,325.329
d75f1985-883b-47a4-90ab-7dbe8f953ad1,2022-08-25,15881,34422,148.396,321.648
f109b984-e0c5-4bcb-a57f-c8cc040a0308,2022-08-26,15506,33928,144.892,317.031
537d1857-d33a-4072-9c16-d6745f9f1c16,2022-08-27,15471,33739,144.565,315.265
bbaf7242-77e8-400a-995e-bd708d94a1d6,2022-08-28,15452,33646,144.387,314.396
a7beb721-8c3d-4243-842b-90fa91218aa3,2022-08-29,15724,33544,146.929,313.443
5758f749-b5bf-4e6c-830c-6152ef6c41ff,2022-08-30,15849,32813,148.097,306.613
3f36237c-0e06-4cdc-a97a-b1136bf220db,2022-08-31,15999,32298,149.499,301.8
2ed65a8b-74c8-4e7a-8942-b35782e51317,2022-09-01,16006,31887,149.564,297.96
699d7e97-b124-4bf3-a509-bf1287a07897,2022-09-02,16099,31605,150.433,295.325
1041e6c9-c967-4b57-b58f-634ebb1c895c,2022-09-03,16020,31491,149.695,294.26
7ac039dd-5062-4689-81cc-342dd29b0758,2022-09-04,15996,31448,149.471,293.858
768214f4-32cc-49f4-98ed-2483ee9422f5,2022-09-05,16189,31913,151.274,298.203
acd645fd-79c8-4e9f-a8a1-2a4ed73d3d64,2022-09-06,16453,32302,153.741,301.838
67d63893-46db-43b7-82f8-7a0c79308620,2022-09-07,16964,32963,158.516,308.014
0215254a-18df-420e-abba-a56974f4f42d,2022-09-08,17691,33697,165.309,314.873
b98fafcf-f6d9-4c6d-a2dc-9d02cb53de97,2022-09-09,18472,34571,172.607,323.04
d0a879c9-7952-497c-8d2a-b27fb5eee9bb,2022-09-10,18607,34627,173.868,323.563
a9d69507-f137-48d4-8d6d-e024fc0eb2dd,2022-09-11,18736,34732,175.074,324.544
439ef890-9626-40d7-b8e3-fa5146332bf7,2022-09-12,19517,35706,182.372,333.646
c802d8c7-48cd-4c4e-a4f5-fd03daa71dc3,2022-09-13,20544,36997,191.968,345.709
dafe8852-c753-4ce3-beb1-49931dc50cdb,2022-09-14,21096,38060,197.126,355.642
669c7380-d8da-46a0-9e29-5b279035f2f6,2022-09-15,21789,39480,203.602,368.911
a4b58bbe-0436-4c63-934b-9f71759f04ea,2022-09-16,22139,40611,206.872,379.479
2281634f-66ad-4d7f-9c2b-6317edb99145,2022-09-17,22159,40766,207.059,380.927
42fd8ae9-11a1-49d8-9332-3e0af5f1a3cd,2022-09-18,22188,40924,207.33,382.404
808c2fb0-a535-46c5-8e42-78de9c0b9399,2022-09-19,22893,42410,213.918,396.289
4d94c1f5-9465-43f8-9714-ed21d10d54a1,2022-09-20,23040,43584,215.291,407.259
f112d91b-6507-47a0-9c66-6f82469bd2e1,2022-09-21,23572,44668,220.262,417.389
2f7ed699-fefb-4ff1-9ce2-6c970f651f84,2022-09-22,23735,45524,221.786,425.387
250426ed-ac9b-426f-8425-752424500f97,2022-09-23,24171,46310,225.86,432.732
cfb75dfc-60ac-4d54-8eb1-58bd840b1abf,2022-09-24,24277,46436,226.85,433.909
2680d416-1702-4d99-ba4c-06296fdfe692,2022-09-25,24295,46483,227.018,434.348
980921ca-f9f4-4e0e-bb8b-809343016acc,2022-09-26,25477,48370,238.063,451.981
ede7a8cd-0611-4b15-8c94-ea7555255b56,2022-09-27,26828,49868,250.687,465.979
533a94a6-65cd-4282-8295-aac19a012537,2022-09-28,23434,47006,218.973,439.235
99433ab8-a336-4f55-af51-db123b11e43c,2022-09-29,24829,48564,232.008,453.794
557214a0-dfd0-4e87-9b4c-ea4123a0c29d,2022-09-30,26058,50229,243.492,469.352
ed06e4de-63d7-48f5-a6d2-171588f34c1a,2022-10-01,26217,50494,244.978,471.828
eb8778d4-3b03-4bc1-a20d-143dfc424fa3,2022-10-02,26285,50580,245.613,472.632
61d076f9-7019-4a09-88dc-41a6f1098731,2022-10-03,26474,51951,247.379,485.443
7bcdd25c-45cf-469d-8e5f-43476d5f20e0,2022-10-04,25382,52210,237.176,487.863
a04ea657-1e28-4c25-844d-0c9963ddd0cf,2022-10-05,29065,52499,271.59,490.563
5fb5d3b6-cf00-4c07-8b00-daaf02410280,2022-10-06,27850,52679,260.237,492.245
f78c38b2-e160-4b99-9a07-605d3e2f45d6,2022-10-07,26344,52402,246.165,489.657
04029414-7d2d-432b-9e25-e8da2112444e,2022-10-08,26199,52416,244.81,489.788
2e710538-d124-401a-9f28-79044f0f3bb0,2022-10-09,26108,52393,243.959,489.573
e650e015-f3e8-47d1-a40a-7344663e06ad,2022-10-10,24652,51126,230.354,477.734
8ccbdcc3-3300-41c9-945b-7246a3000001,2022-10-11,23856,49238,222.916,460.092
8a64f350-2b00-4b7a-9a82-3efee62834c6,2022-10-12,22314,51379,208.507,480.098
f6749602-ee65-4be9-8392-3664620d173c,2022-10-13,21464,49314,200.565,460.802
1c57c1ce-5a46-4746-805f-b53b737328fa,2022-10-14,20243,46587,189.156,435.32
7c546a89-5ae4-490f-b5ca-f24c17dab8db,2022-10-15,19902,46101,185.969,430.779
b33202cc-49ae-45fb-b948-3f2a758165e9,2022-10-16,19797,45905,184.988,428.947
6ba8074d-6278-489d-8704-39f3b3dfd8e5,2022-10-17,17754,42406,165.898,396.252
5576ac5a-5f18-4734-995d-80f3922cdaff,2022-10-18,17014,40870,158.983,381.899
43156aa8-ba04-4a5e-983f-5397b08912fd,2022-10-19,16254,38568,151.881,360.389
47817ab4-f81e-41e2-a5b8-d05f14b33490,2022-10-20,15433,36897,144.21,344.775
914ac1af-a145-43be-997b-98a69cbfc40b,2022-10-21,14515,34758,135.632,324.787
17fe0698-209e-43d0-b735-5473cc8875d0,2022-10-22,14415,34317,134.697,320.666
a91d38d5-4552-4851-8d36-d2ea98f48e1e,2022-10-23,14338,34135,133.978,318.966
87a01eff-2aba-4863-9c18-4409025eedbc,2022-10-24,13448,31202,125.661,291.559
b4c1aa77-357c-494f-be11-d572138a91b5,2022-10-25,11909,28923,111.281,270.264
c021d2e7-3f6f-4f5a-8bf5-12690d366884,2022-10-26,11000,27254,102.787,254.668
d0c05519-99eb-4427-bd6b-49af6a9d0b4a,2022-10-27,9985,25418,93.302,237.512
50ce7855-eb35-42a4-a948-4d021d406758,2022-10-28,8348,22863,78.006,213.637
96fc2883-ad2e-4109-b564-dfa956a7221f,2022-10-29,8155,22570,76.202,210.9
66a89d86-bf4e-41f9-92b7-ca481d4ec9cd,2022-10-30,8072,22410,75.427,209.404
2bf2676b-4e1f-49f0-9b5a-3f1caac42159,2022-10-31,7510,20958,70.175,195.837
b54d1b53-b7bc-494d-8245-e2ff95f915df,2022-11-01,7223,19132,67.493,178.774
99cf306a-77e7-4faa-8690-3cd45a6d5c7e,2022-11-02,6862,17862,64.12,166.907
d8d5eafe-fb7c-416f-be92-87c4b41a0767,2022-11-03,6448,16433,60.252,153.554
adb89974-92e2-4035-a669-309b1e108675,2022-11-04,7147,15495,66.783,144.789
8f60e3e5-03d8-478b-a4c3-c4cfd0568d82,2022-11-05,7156,15311,66.867,143.07
4bc880bf-8402-47d6-beea-1ab6a029bf3a,2022-11-06,7131,15203,66.634,142.061
c399881a-1d07-497e-b56f-e68a26e96d74,2022-11-07,6499,14009,60.728,130.903
78a4cb26-3386-4754-b95c-e87ec584f6db,2022-11-08,5922,13145,55.337,122.83
