id,datum,incidence_7,incidence_14,incidence_7_100000,incidence_14_100000
42f8d8e0-ba97-418c-a044-bea50f750369,2024-01-28,1218,2826,11.381,26.407
7151a679-97e0-43c6-be11-69a9168f7861,2024-01-29,1135,2561,10.606,23.931
e890c32a-d0f3-43cb-876d-6af78c0236d1,2024-01-30,1035,2397,9.671,22.398
0db91aa9-83e7-4d8f-817c-713e6f3a036c,2024-01-31,974,2263,9.101,21.146
dcd3173d-72e6-451f-a00a-b74826409286,2024-02-01,931,2167,8.699,20.249
153964e0-67c1-42c6-b6e0-082cdae4c694,2024-02-02,874,2085,8.167,19.483
80a5c194-1a4e-49cb-8f5b-51b6126078d3,2024-02-03,871,2088,8.139,19.511
a5eea940-0131-4a13-ac69-efd1b5a4fc1f,2024-02-04,865,2083,8.083,19.464
63e33f19-a900-4d4a-96b7-49f7d6436f57,2024-02-05,827,1962,7.728,18.333
863054db-2a74-4d7f-88ee-6fd4f9411331,2024-02-06,811,1846,7.578,17.249
20abff3e-da82-4922-9c8d-f47530a8ca04,2024-02-07,751,1725,7.018,16.119
6eda4685-e7a1-498e-be42-1892a0ef2c51,2024-02-08,700,1631,6.541,15.24
e101105f-2064-4ce5-99e1-a50fb55ec4f4,2024-02-09,652,1526,6.092,14.259
67ff05eb-079c-4a5c-97d6-9fc2cc673969,2024-02-10,644,1515,6.018,14.157
84fce1f1-0ece-475b-8645-10736cc0171e,2024-02-11,637,1502,5.952,14.035
a8bd1221-7a1e-4d89-b2f4-590d14e650e6,2024-02-12,540,1367,5.046,12.774
842f242d-7f0f-4e11-92d9-4101e7df5285,2024-02-13,500,1311,4.672,12.25
3125dcaf-1408-47c0-be1b-9273f227e19f,2024-02-14,475,1226,4.439,11.456
8865669c-8600-4db6-a5f6-e26ed8cf7394,2024-02-15,454,1154,4.242,10.783
2db435e3-8c58-402c-bb6e-3188dffe1cd1,2024-02-16,439,1091,4.102,10.195
b812fc41-fc10-4ea9-9a4e-61d97a6f63de,2024-02-17,434,1078,4.055,10.073
7c442ba8-03bf-448e-b4d9-1344f3843208,2024-02-18,428,1065,3.999,9.952
1f7543fa-223e-4cfd-8d4c-8bdeac181647,2024-02-19,371,911,3.467,8.513
beaecbd8-67a7-42dc-8bba-a41ba5b0ae91,2024-02-20,327,827,3.056,7.728
8a30fd7f-9558-4f2c-9d5d-c8fffd46f3c2,2024-02-21,296,771,2.766,7.204
301b3c4c-a037-4674-87e9-9c94e10a5ea0,2024-02-22,281,735,2.626,6.868
26cb4b74-04b5-4464-80c4-937a093fdca2,2024-02-23,250,689,2.336,6.438
5c49efae-217a-4d66-bb4b-a8a1314b320e,2024-02-24,252,686,2.355,6.41
4d1c814f-6fac-4202-b61a-349c0bf4b711,2024-02-25,251,679,2.345,6.345
69c4f05a-4897-40a6-aa2c-0c4ca130e1a4,2024-02-26,231,602,2.159,5.625
645d19f1-dbe7-4868-a356-e80178626e5f,2024-02-27,216,543,2.018,5.074
1c7a5edf-95f0-4fa9-a6b8-e346d84601c9,2024-02-28,211,507,1.972,4.738
0410c23c-b815-4e91-8c4b-18c5287a6e89,2024-02-29,188,469,1.757,4.382
057276cc-5cb9-42ee-bf96-ef81bd076df4,2024-03-01,179,429,1.673,4.009
60eaa4b9-7d83-4a40-800b-a483bdcc60ce,2024-03-02,178,430,1.663,4.018
057c13b8-79ab-4ac1-9a61-7f544f27c818,2024-03-03,176,427,1.645,3.99
568c6dec-4128-4581-b337-f9ab91360b1b,2024-03-04,169,400,1.579,3.738
c039a0bc-1e3a-438a-912d-e699317c37a4,2024-03-05,169,385,1.579,3.598
bb5a632b-8f73-4a8e-b03d-30075d04950a,2024-03-06,155,366,1.448,3.42
8b67cdc3-c53e-48f7-bf93-99ae29949d66,2024-03-07,154,342,1.439,3.196
db0a35a8-55d1-4d0f-a404-1b0b56712dc6,2024-03-08,164,343,1.532,3.205
1b4e86ef-3b04-41b5-a77d-8a753724b0a4,2024-03-09,164,342,1.532,3.196
8bf99fcd-88a7-4778-8a83-334cbba8aadc,2024-03-10,168,344,1.57,3.214
0aff91c2-7278-4670-8329-765f39954130,2024-03-11,160,329,1.495,3.074
ffce630b-e8e2-44e7-8a05-48b072db786b,2024-03-12,147,316,1.374,2.953
3a5b9bb6-ca5e-425f-a130-300a90ef42c2,2024-03-13,151,306,1.411,2.859
66db0640-fade-49b5-a7c9-3fdf8b9cf188,2024-03-14,151,305,1.411,2.85
0501a273-5545-4207-bce8-bc69e5e4d3e9,2024-03-15,138,302,1.29,2.822
09d6f4cc-4e60-4e60-98ce-7eede2688c22,2024-03-16,136,300,1.271,2.803
9c890aa2-663f-49b2-8a90-b234cd20dd63,2024-03-17,130,298,1.215,2.785
e30bf203-288c-4e33-8401-b73820b7ebd3,2024-03-18,118,278,1.103,2.598
1d963d28-a328-42b2-9a16-32c96a6b7c92,2024-03-19,116,263,1.084,2.458
4a354aaf-bbbb-41fa-b391-6c9e4d6acf92,2024-03-20,109,260,1.019,2.43
7e3216b4-0061-4c66-856d-02eeb89150e8,2024-03-21,101,252,0.944,2.355
5d0a3534-99c4-4031-a38d-601383bca5c5,2024-03-22,94,232,0.878,2.168
ee5fb8f2-5cc3-458f-9bb7-77a5987fde97,2024-03-23,93,229,0.869,2.14
9624b8a5-0d49-444a-9d6a-8882efff4733,2024-03-24,95,225,0.888,2.102
8d6114fb-0aee-417f-b3a9-a244718bcf4d,2024-03-25,102,220,0.953,2.056
fe895b32-679a-4791-b2fc-2e46619dc7d7,2024-03-26,104,220,0.972,2.056
cd4a34b0-a27c-458f-9e43-377da5810bff,2024-03-27,100,209,0.934,1.953
692e3861-a905-4f25-a3ca-18efd8779b63,2024-03-28,98,199,0.916,1.86
131cae62-6b2a-46a5-b56d-f5ba22899bd7,2024-03-29,87,181,0.813,1.691
a0b80175-8805-4d9c-b740-5d221a7f13e7,2024-03-30,88,181,0.822,1.691
f4f67904-87a5-4cc0-9c35-e2bfea8ecb77,2024-03-31,90,185,0.841,1.729
d6b1cd37-056c-4e46-9761-15d2961b8f8b,2024-04-01,57,159,0.533,1.486
6626944f-3c3e-462c-a909-20dc4bcaba18,2024-04-02,64,168,0.598,1.57
59abb47e-e6fd-4fe6-aa39-24f9b9e34e0e,2024-04-03,65,165,0.607,1.542
8e201ab0-d9d2-4952-af7c-d084a2dd23ad,2024-04-04,74,172,0.691,1.607
bab258d5-2f7e-41fb-b3cd-d952e77527fb,2024-04-05,91,178,0.85,1.663
0b490655-ac5a-4460-a5ff-36d61ec5987d,2024-04-06,90,178,0.841,1.663
1ce1ec1b-a334-4c69-bf32-717571bdde9b,2024-04-07,88,178,0.822,1.663
23c9bc60-aa3d-4b2b-a7fa-304520a510a2,2024-04-08,108,165,1.009,1.542
5c556560-2158-45d7-a580-916e87beb19e,2024-04-09,95,159,0.888,1.486
5141dbab-8fce-4687-8aeb-fa90e5ab13f8,2024-04-10,92,157,0.86,1.467
a29ddccc-c04b-4419-aee5-e5b87a5ab3f4,2024-04-11,74,148,0.691,1.383
a234f582-4cf7-4314-bed8-38b38177af6a,2024-04-12,76,167,0.71,1.56
833de719-4cca-4c91-b19f-04df7bc4262a,2024-04-13,74,164,0.691,1.532
aa1d11e7-5e5c-4076-9704-432205a30caf,2024-04-14,72,160,0.673,1.495
78fdfad8-d42d-44ac-a965-7930701d4f56,2024-04-15,70,178,0.654,1.663
66c189ec-69c3-4903-a852-94b5be681b8a,2024-04-16,65,160,0.607,1.495
3384c0b6-373d-4e9e-904a-baa6ee6fac07,2024-04-17,60,152,0.561,1.42
f006eb84-0c66-4a3a-8b29-d93df90025c3,2024-04-18,66,140,0.617,1.308
f7514af7-5bc4-484f-ac3f-6cf2d8481f1f,2024-04-19,53,129,0.495,1.205
b372635b-63b6-48f8-8914-aa91870513b9,2024-04-20,57,131,0.533,1.224
ebc4322b-ad0a-4a84-9b7d-13bb372e543e,2024-04-21,59,131,0.551,1.224
7345382d-26fb-4b86-bba7-8bd676e7446c,2024-04-22,55,125,0.514,1.168
2e861aac-bec7-4cc5-8362-ac3a48e53277,2024-04-23,54,119,0.505,1.112
ff5aa30e-7e07-4720-88f7-dc902b72415f,2024-04-24,62,122,0.579,1.14
e81704db-3c67-4d27-8f60-3d7b2d090e33,2024-04-25,59,125,0.551,1.168
f9fab7b3-1136-41cd-8584-d9e9ce6760c6,2024-04-26,57,110,0.533,1.028
551fc1be-c90b-4de5-a425-0397c22d3db8,2024-04-27,55,112,0.514,1.047
1612f9ed-59e8-4ed1-9f55-481347bbaadb,2024-04-28,53,112,0.495,1.047
45444837-cf11-4407-9b06-f15b2a1fbd1f,2024-04-29,57,112,0.533,1.047
faee68c4-265c-4fe6-b165-e6490014366d,2024-04-30,61,115,0.57,1.075
05fc2688-5335-4e21-9094-2e00d0396822,2024-05-01,48,110,0.449,1.028
a687f7c3-e243-4ba1-afb8-6e40cda60b7e,2024-05-02,60,119,0.561,1.112
343d8ca9-63ae-4f2e-a516-642a151146f4,2024-05-03,61,118,0.57,1.103
3eb9c2b4-5b8e-40b7-b1ed-f244001e9966,2024-05-04,60,115,0.561,1.075
30e75b76-a4cd-44b6-a586-dbfe39f8bbf9,2024-05-05,62,115,0.579,1.075
74881ad2-1f72-45c1-ab1f-02d801781799,2024-05-06,65,122,0.607,1.14
b31c409f-a6ed-4f69-9489-c20de642a1ef,2024-05-07,62,123,0.579,1.149
121443da-36b1-49a7-913b-5e470cbf7ed9,2024-05-08,61,109,0.57,1.019
87f5bc54-c2e9-4361-9151-67e20fcde01a,2024-05-09,65,125,0.607,1.168
86b4705e-ae3a-4a85-8590-3e60304c7555,2024-05-10,67,128,0.626,1.196
963850e5-47aa-4de4-ac7a-54b331592865,2024-05-11,66,126,0.617,1.177
688697d8-f01f-451f-a9f3-12d306b44b87,2024-05-12,66,128,0.617,1.196
e50eb8d7-bd89-40f0-986b-43a3cf4d2216,2024-05-13,62,127,0.579,1.187
9a3716a3-2789-473c-873e-707f4e11a7ec,2024-05-14,67,129,0.626,1.205
29fc356c-de1d-4151-ae64-d91fe9f728b6,2024-05-15,77,138,0.72,1.29
905977dd-f0e0-4f07-82ec-cb5d9c05c12e,2024-05-16,61,126,0.57,1.177
2d6ae300-d822-4c43-a20f-0956a6f24cbb,2024-05-17,63,130,0.589,1.215
8940e4a3-c28d-4bf2-b0e0-1e5a88e24248,2024-05-18,64,130,0.598,1.215
f5b174a8-11a0-47d1-9a63-a6fa43ca6130,2024-05-19,64,130,0.598,1.215
b9d69418-91fe-4cf2-ab72-75ce0626440b,2024-05-20,70,132,0.654,1.233
5a0732e2-62a0-4698-94e6-bb0f7c6a058b,2024-05-21,70,137,0.654,1.28
f4817c13-9f9f-4a9a-8649-4f5e241370ad,2024-05-22,67,144,0.626,1.346
7a8d6fa9-03d4-4f6b-8ac6-1ecfb37680bf,2024-05-23,73,134,0.682,1.252
750be935-bcb4-448d-ad1e-5ff6c1eb07fc,2024-05-24,77,140,0.72,1.308
72625b7f-1f1b-4cef-b902-1e664bdd5409,2024-05-25,77,141,0.72,1.318
37969409-8c06-4cac-9e6a-668c4920f4e4,2024-05-26,76,140,0.71,1.308
c5ac1e40-e567-4783-ab4a-a74b08e6fb03,2024-05-27,73,143,0.682,1.336
c89b6671-e0d4-4a19-99e3-4a0eb689bd98,2024-05-28,76,146,0.71,1.364
3aaf26c1-ea2b-4df5-a156-5e08f0f5d1f8,2024-05-29,76,143,0.71,1.336
efda6a19-af9d-4475-a99c-8e4952768ae1,2024-05-30,75,148,0.701,1.383
19a23b7e-19f3-4c3a-a5ba-43bb790fec8f,2024-05-31,70,147,0.654,1.374
66bb5af9-138c-4f3b-923c-8af85a1ad0d6,2024-06-01,69,146,0.645,1.364
7c42e362-dd3e-490b-a19a-d7bfa1a0f4ed,2024-06-02,68,144,0.635,1.346
e36cd98a-98d3-4f0f-aa0e-e33d75a8bd67,2024-06-03,77,150,0.72,1.402
4fd30f61-0d48-4614-9f08-16c077e45c7a,2024-06-04,71,147,0.663,1.374
e863eabc-95bf-465f-95a5-3c3e20197d35,2024-06-05,78,154,0.729,1.439
08c45658-5881-438a-be7a-bd968765658d,2024-06-06,83,158,0.776,1.476
66a973d7-33c8-48c6-9ee0-fe96cb372996,2024-06-07,91,161,0.85,1.504
6b9dbd7e-dd9a-4f56-be6c-ac34a406d424,2024-06-08,94,163,0.878,1.523
62c3102e-b65f-4227-922f-416587265747,2024-06-09,96,164,0.897,1.532
57fc15bb-d197-4955-9052-7a79998c1f24,2024-06-10,107,184,1,1.719
68fcff0c-36e0-4fc7-a740-a4bc694338f5,2024-06-11,127,198,1.187,1.85
d31da428-310d-4f81-a95c-89068b2b7a7d,2024-06-12,140,218,1.308,2.037
dc313fb7-02fc-4541-9e47-ce51f5b55386,2024-06-13,144,227,1.346,2.121
9ee20d45-6182-45a4-8d48-bfcec32953c4,2024-06-14,148,239,1.383,2.233
e6c9e122-82b2-44f6-b73f-d84efaff2499,2024-06-15,154,248,1.439,2.317
1a45e5a2-af88-4a4e-a5ca-17c852911ef1,2024-06-16,156,252,1.458,2.355
86f35c86-79bd-4e16-aa50-e206c9fa0c9c,2024-06-17,144,251,1.346,2.345
c3340704-6b31-41f6-8ae0-1d2919c67af5,2024-06-18,137,264,1.28,2.467
e37179f2-af76-42e5-a0f5-97d8ddae6504,2024-06-19,144,284,1.346,2.654
2127cb4c-7fcf-4e02-b46b-8ad4e30c229a,2024-06-20,156,300,1.458,2.803
389cc88c-5c2d-43b3-9c87-826b9bc72884,2024-06-21,162,310,1.514,2.897
72e43851-19a7-43fa-962c-314752fb5934,2024-06-22,155,309,1.448,2.887
688da893-7aa9-4cf6-9f83-fb477b9065c9,2024-06-23,152,308,1.42,2.878
63a34149-221f-40bb-88f2-a4f888c2ecbb,2024-06-24,179,323,1.673,3.018
cbb3d199-740d-4111-8bdc-1f0940b4bccc,2024-06-25,183,320,1.71,2.99
4c52c377-de05-4312-8a3a-310e9f4c3a0c,2024-06-26,174,318,1.626,2.971
a24e0cc0-0997-4827-8ae7-c238a9341b5f,2024-06-27,175,331,1.635,3.093
5f6b4b18-3e47-4e86-ba35-c68f02e1c356,2024-06-28,179,341,1.673,3.186
468a0330-01b1-4c4b-b9a4-660f742a6e4a,2024-06-29,182,337,1.701,3.149
243e9ae7-0652-4fc7-b92f-232a78a7c11b,2024-06-30,183,335,1.71,3.13
a2cc8bd8-1696-4581-b6bf-7b44f4f15cc8,2024-07-01,178,357,1.663,3.336
96c7595a-b257-4cd6-a78f-f8dbcce9f2a0,2024-07-02,182,365,1.701,3.411
f7d94d5d-8090-4401-bd52-f51291c9f154,2024-07-03,187,361,1.747,3.373
d653c067-492a-4858-878a-005c3501faf3,2024-07-04,180,355,1.682,3.317
a56d1474-057a-4371-8ddf-04a72427cb66,2024-07-05,151,330,1.411,3.084
4d1c67b0-3ef7-4264-9d22-199684b12dd5,2024-07-06,149,331,1.392,3.093
8d5c3ce2-2174-4e68-9121-9e4a1b23ae48,2024-07-07,148,331,1.383,3.093
d6a8d5ce-dead-4a98-a031-7366e09fc2b4,2024-07-08,157,335,1.467,3.13
96ffc6ce-73d1-4b59-8e1a-42d62438af7c,2024-07-09,167,349,1.56,3.261
8bc34c33-35d6-416f-b94a-8a548bd7c718,2024-07-10,193,380,1.803,3.551
2ee37e0f-ce62-4b95-a6d8-c500c43e9ab7,2024-07-11,225,405,2.102,3.784
ff5327cb-45f7-46c0-b939-b0674cd7fb25,2024-07-12,279,430,2.607,4.018
28f9d29b-abdf-44d4-9e60-63c787738e14,2024-07-13,282,431,2.635,4.027
ed7cc30a-daa2-4f81-a994-a49c74c00fbb,2024-07-14,285,433,2.663,4.046
18328258-4c75-4688-a2c1-e4acb22cebd6,2024-07-15,311,468,2.906,4.373
8b6c61ad-f750-4a65-b153-024e8852d40c,2024-07-16,320,487,2.99,4.551
34a99eee-9c24-4f26-a84d-82c8be7cf125,2024-07-17,322,515,3.009,4.812
5db255dc-cec4-4073-82f0-a6656e346c65,2024-07-18,317,542,2.962,5.065
8c604198-13a7-4ce8-8eb5-216ba7c5ea29,2024-07-19,313,592,2.925,5.532
45146433-0f32-4e76-bc1f-691b867556ef,2024-07-20,313,595,2.925,5.56
49a59d53-fc52-438f-9d42-1ccbce8c6127,2024-07-21,312,597,2.915,5.579
6ee1c986-a3be-4d43-b7f7-6108c81cd6a1,2024-07-22,340,651,3.177,6.083
9bac079e-2d90-498a-a61a-e3ff2e6b3c10,2024-07-23,369,689,3.448,6.438
0959be20-ab75-44c7-8dd6-1649adfbc41a,2024-07-24,399,721,3.728,6.737
dfdc5e95-1e65-4fce-a45b-5d8491bf4311,2024-07-25,423,740,3.953,6.915
43931ddc-8cf1-4643-a067-d41ee02b4d11,2024-07-26,450,763,4.205,7.13
3c463525-04e0-4758-9665-95a7fbeb18dc,2024-07-27,454,767,4.242,7.167
dc82b286-6d80-4622-ad49-43d0936faac7,2024-07-28,456,768,4.261,7.176
94838c42-0889-46a6-8566-113a8ea26794,2024-07-29,474,814,4.429,7.606
3ec427e7-c239-4bb4-bbfe-d111724654b4,2024-07-30,498,867,4.653,8.101
9dede12b-658a-4192-a519-4175411b66e8,2024-07-31,509,908,4.756,8.485
370cdf82-1ee4-4fde-b82f-c3b712209720,2024-08-01,527,950,4.924,8.877
02bddae8-0151-4c7f-8cf2-7bf22d86f49d,2024-08-02,569,1019,5.317,9.522
7ab23d08-21a2-4bc8-a4c0-88b368ed5c40,2024-08-03,571,1025,5.336,9.578
dba14702-49fa-455a-9c09-9427edd0d6ae,2024-08-04,575,1031,5.373,9.634
c31f4c85-6956-47f7-809d-721573c028d6,2024-08-05,629,1103,5.878,10.307
ac4f7b5f-ab0d-4a50-b4a3-ea62511b45f8,2024-08-06,668,1166,6.242,10.895
d0cdfef8-7a17-4811-8b32-5109c3c751a2,2024-08-07,743,1252,6.943,11.699
708405e7-f6ce-44cc-a9c7-4b99d22430b6,2024-08-08,792,1319,7.401,12.325
6b68e9eb-498b-49db-973c-5a8f24e32823,2024-08-09,814,1383,7.606,12.923
5ef782f5-d1cf-45c9-b248-a2ab30d87a37,2024-08-10,818,1389,7.644,12.979
c78d556f-fde8-48bf-b6aa-624b69d60273,2024-08-11,823,1398,7.69,13.063
ef8cb36a-83fa-40fb-a94f-8b421651b090,2024-08-12,897,1526,8.382,14.259
c4853ce5-4cff-4a6d-84df-0fa94ac26380,2024-08-13,939,1607,8.774,15.016
72fc5ef8-86c2-4248-a687-ab9592793043,2024-08-14,949,1692,8.868,15.81
4d5e21ec-08ab-4b28-9a06-26c2a431cd93,2024-08-15,990,1782,9.251,16.651
58d4ed2f-5fe1-4fa7-92aa-64397b530395,2024-08-16,1040,1854,9.718,17.324
6ada0f61-f95f-467b-8aa8-8e47b3433b3b,2024-08-17,1036,1854,9.681,17.324
faf4248a-ba79-44ef-9bd2-bdaf7cfbd552,2024-08-18,1036,1859,9.681,17.371
66c28c89-706c-4771-8ff9-9c0d43e4102b,2024-08-19,1082,1979,10.11,18.492
dab99b68-a686-49e2-8c0b-04cd3ec9429a,2024-08-20,1120,2059,10.466,19.24
17dfc4a2-e4e3-4684-b38d-24b25faa81ee,2024-08-21,1181,2130,11.036,19.903
662147f7-63a5-4073-bbe3-4b29fd3f59c0,2024-08-22,1217,2207,11.372,20.623
46b8824c-c0eb-479e-978b-2851f9d5ec31,2024-08-23,1274,2314,11.905,21.623
696ee566-c7d3-47ca-bad0-d1e2b7831587,2024-08-24,1290,2326,12.054,21.735
5970fc98-49c4-413b-be7e-9a88c25c2aeb,2024-08-25,1293,2329,12.082,21.763
48ba09d2-0500-4233-b032-034b3195b8cf,2024-08-26,1477,2559,13.801,23.912
0499f098-48ec-4061-9e5a-989b639608f7,2024-08-27,1579,2699,14.755,25.22
b2839677-82b0-4a79-89ce-f12f368529e6,2024-08-28,1659,2840,15.502,26.538
aa2e17d5-35e4-4f27-9195-d089a592ee00,2024-08-29,1789,3006,16.717,28.089
67248d23-c06f-493a-b603-b8e977f84d1a,2024-08-30,1842,3116,17.212,29.117
f4a76cb1-c16a-4ace-89a8-96faea0a089a,2024-08-31,1845,3135,17.24,29.294
ec58a185-d6f9-4425-b208-52055983b0b7,2024-09-01,1866,3159,17.436,29.518
89f63306-6c6c-4a66-8d3f-068e4eb8a9bd,2024-09-02,1978,3455,18.483,32.284
acc79e5f-b5ae-444a-9d48-9e2c74411d26,2024-09-03,2067,3646,19.315,34.069
44ec0ac2-07a7-4318-b886-06e3d956d1df,2024-09-04,2169,3828,20.268,35.77
a4c5fbb7-8be7-44f9-846a-82e86155135e,2024-09-05,2216,4005,20.707,37.424
13da3858-76e6-4aa1-bb38-e1c4172a6378,2024-09-06,2336,4178,21.828,39.04
a432b578-107b-43bb-99e3-882edb42cf3c,2024-09-07,2328,4173,21.753,38.994
f3685144-4f4a-48e4-982c-631429cb1ba7,2024-09-08,2316,4182,21.641,39.078
5363c52d-bbdd-450a-a47a-d18190efd498,2024-09-09,2473,4451,23.108,41.591
1a98370f-0301-4a3b-bca3-e9f69d4cfbae,2024-09-10,2681,4748,25.052,44.366
32e0db04-6849-434c-b9de-bc03d2ed5d81,2024-09-11,2756,4925,25.753,46.02
f4b52f18-18f3-4467-b277-db4313c23a5e,2024-09-12,2859,5075,26.715,47.422
6c04e449-cefc-4a13-8607-9854121b5070,2024-09-13,2903,5239,27.126,48.954
f2243506-70ef-4d9f-9c30-16b74a2eabde,2024-09-14,2918,5246,27.266,49.02
8229c51c-61ec-4a2a-87d1-708239dddb8f,2024-09-15,2937,5253,27.444,49.085
cca93c4d-0c24-4ba2-80a5-c0eec7021f20,2024-09-16,3292,5765,30.761,53.87
398deeb4-ff21-4b45-90c8-61778616feed,2024-09-17,3557,6238,33.237,58.289
2e880b99-fd4d-4e56-99dd-684df23d38e5,2024-09-18,3977,6733,37.162,62.915
f5a84108-7306-43ab-9892-d0043fdbfcc9,2024-09-19,4362,7221,40.76,67.475
63cf586d-5edd-40a0-a6cd-2e95c9f56fb7,2024-09-20,4774,7677,44.609,71.736
d63cb73e-371d-4a48-8b16-93b67a1610b5,2024-09-21,4807,7725,44.918,72.184
37112f78-c777-46c5-918f-acad6b5355bc,2024-09-22,4841,7778,45.235,72.68
a1e29ef6-9398-4172-85fd-934237b2ee20,2024-09-23,5666,8958,52.944,83.706
